round,lap_number,compound,tyre_life,position_at_lap,driver_id,lap_time_seconds
19,33.0,SOFT,8.0,16.0,gasly,100.001
19,34.0,SOFT,9.0,16.0,gasly,99.759
19,35.0,SOFT,10.0,16.0,gasly,100.264
19,36.0,SOFT,11.0,16.0,gasly,100.492
19,37.0,SOFT,12.0,15.0,gasly,101.108
19,38.0,SOFT,13.0,15.0,gasly,100.435
19,39.0,SOFT,14.0,15.0,gasly,100.025
19,40.0,SOFT,15.0,16.0,gasly,101.727
19,41.0,SOFT,16.0,16.0,gasly,100.75
19,42.0,SOFT,17.0,16.0,gasly,100.788
19,43.0,SOFT,18.0,16.0,gasly,100.074
19,44.0,SOFT,19.0,16.0,gasly,100.672
19,45.0,SOFT,20.0,16.0,gasly,100.731
19,46.0,SOFT,21.0,16.0,gasly,99.745
19,47.0,SOFT,22.0,16.0,gasly,100.499
19,48.0,SOFT,23.0,16.0,gasly,100.579
19,49.0,SOFT,24.0,16.0,gasly,100.277
19,50.0,SOFT,25.0,16.0,gasly,100.629
19,51.0,SOFT,26.0,17.0,gasly,101.299
19,52.0,SOFT,27.0,17.0,gasly,100.93
19,53.0,SOFT,28.0,17.0,gasly,100.956
19,54.0,SOFT,29.0,18.0,gasly,102.383
19,55.0,SOFT,30.0,19.0,gasly,102.827
19,1.0,MEDIUM,1.0,7.0,antonelli,105.269
19,2.0,MEDIUM,2.0,7.0,antonelli,101.43
19,3.0,MEDIUM,3.0,7.0,antonelli,100.383
19,4.0,MEDIUM,4.0,7.0,antonelli,100.784
19,5.0,MEDIUM,5.0,7.0,antonelli,100.825
19,6.0,MEDIUM,6.0,19.0,antonelli,127.382
19,7.0,MEDIUM,7.0,19.0,antonelli,134.338
19,8.0,MEDIUM,8.0,18.0,antonelli,125.427
19,9.0,MEDIUM,9.0,18.0,antonelli,98.875
19,10.0,MEDIUM,10.0,18.0,antonelli,99.349
19,11.0,MEDIUM,11.0,18.0,antonelli,99.917
19,12.0,MEDIUM,12.0,18.0,antonelli,99.836
19,13.0,MEDIUM,13.0,18.0,antonelli,100.136
19,14.0,MEDIUM,14.0,18.0,antonelli,100.854
19,15.0,MEDIUM,15.0,17.0,antonelli,101.168
19,16.0,MEDIUM,16.0,17.0,antonelli,101.755
19,17.0,MEDIUM,17.0,16.0,antonelli,101.203
19,18.0,MEDIUM,18.0,16.0,antonelli,100.867
19,19.0,MEDIUM,19.0,16.0,antonelli,101.593
19,20.0,MEDIUM,20.0,15.0,antonelli,101.225
19,21.0,MEDIUM,21.0,15.0,antonelli,101.026
19,22.0,MEDIUM,22.0,15.0,antonelli,100.857
19,23.0,MEDIUM,23.0,14.0,antonelli,100.499
19,24.0,MEDIUM,24.0,14.0,antonelli,100.7
19,25.0,MEDIUM,25.0,14.0,antonelli,100.936
19,26.0,MEDIUM,26.0,14.0,antonelli,100.622
19,27.0,MEDIUM,27.0,14.0,antonelli,101.03
19,28.0,MEDIUM,28.0,13.0,antonelli,100.268
19,29.0,MEDIUM,29.0,12.0,antonelli,100.15
19,30.0,MEDIUM,30.0,12.0,antonelli,100.49
19,31.0,MEDIUM,31.0,10.0,antonelli,102.151
19,32.0,SOFT,4.0,18.0,antonelli,122.659
19,33.0,SOFT,5.0,17.0,antonelli,97.577
19,34.0,SOFT,6.0,17.0,antonelli,99.304
19,35.0,SOFT,7.0,17.0,antonelli,99.61
19,36.0,SOFT,8.0,17.0,antonelli,99.88
19,37.0,SOFT,9.0,14.0,antonelli,99.07
19,38.0,SOFT,10.0,14.0,antonelli,98.939
19,39.0,SOFT,11.0,14.0,antonelli,99.024
19,40.0,SOFT,12.0,14.0,antonelli,99.772
19,41.0,SOFT,13.0,14.0,antonelli,99.951
19,42.0,SOFT,14.0,14.0,antonelli,99.834
19,43.0,SOFT,15.0,14.0,antonelli,99.799
19,44.0,SOFT,16.0,14.0,antonelli,99.636
19,45.0,SOFT,17.0,14.0,antonelli,99.837
19,46.0,SOFT,18.0,14.0,antonelli,98.937
19,47.0,SOFT,19.0,13.0,antonelli,98.939
19,48.0,SOFT,20.0,13.0,antonelli,99.319
19,49.0,SOFT,21.0,13.0,antonelli,98.944
19,50.0,SOFT,22.0,13.0,antonelli,99.313
19,51.0,SOFT,23.0,13.0,antonelli,98.906
19,52.0,SOFT,24.0,13.0,antonelli,98.849
19,53.0,SOFT,25.0,13.0,antonelli,99.199
19,54.0,SOFT,26.0,13.0,antonelli,98.988
19,55.0,SOFT,27.0,13.0,antonelli,99.192
19,56.0,SOFT,28.0,13.0,antonelli,99.084
19,1.0,MEDIUM,2.0,12.0,alonso,107.701
19,2.0,MEDIUM,3.0,12.0,alonso,102.426
19,3.0,MEDIUM,4.0,12.0,alonso,101.587
19,4.0,MEDIUM,5.0,12.0,alonso,101.346
19,5.0,MEDIUM,6.0,12.0,alonso,101.569
19,6.0,MEDIUM,7.0,10.0,alonso,102.543
19,7.0,MEDIUM,8.0,10.0,alonso,125.397
19,8.0,MEDIUM,9.0,10.0,alonso,135.129
19,9.0,MEDIUM,10.0,10.0,alonso,100.42
19,10.0,MEDIUM,11.0,10.0,alonso,100.741
19,11.0,MEDIUM,12.0,10.0,alonso,100.949
19,12.0,MEDIUM,13.0,10.0,alonso,100.896
19,13.0,MEDIUM,14.0,10.0,alonso,101.104
19,14.0,MEDIUM,15.0,10.0,alonso,100.98
19,15.0,MEDIUM,16.0,10.0,alonso,101.237
19,16.0,MEDIUM,17.0,10.0,alonso,100.968
19,17.0,MEDIUM,18.0,10.0,alonso,100.926
19,18.0,MEDIUM,19.0,10.0,alonso,100.557
19,19.0,MEDIUM,20.0,10.0,alonso,100.604
19,20.0,MEDIUM,21.0,10.0,alonso,101.455
19,21.0,MEDIUM,22.0,10.0,alonso,100.958
19,22.0,MEDIUM,23.0,10.0,alonso,100.539
19,23.0,MEDIUM,24.0,10.0,alonso,101.354
19,24.0,MEDIUM,25.0,10.0,alonso,100.968
19,25.0,MEDIUM,26.0,10.0,alonso,100.823
19,26.0,MEDIUM,27.0,10.0,alonso,101.402
19,27.0,MEDIUM,28.0,10.0,alonso,101.154
19,28.0,MEDIUM,29.0,10.0,alonso,101.143
19,29.0,MEDIUM,30.0,10.0,alonso,101.111
19,30.0,MEDIUM,31.0,9.0,alonso,102.592
19,31.0,SOFT,4.0,14.0,alonso,120.041
19,32.0,SOFT,5.0,13.0,alonso,100.958
19,33.0,SOFT,6.0,11.0,alonso,100.43
19,34.0,SOFT,7.0,11.0,alonso,99.785
19,35.0,SOFT,8.0,11.0,alonso,99.964
19,36.0,SOFT,9.0,11.0,alonso,99.6
19,37.0,SOFT,10.0,10.0,alonso,99.637
19,38.0,SOFT,11.0,10.0,alonso,99.87
19,39.0,SOFT,12.0,10.0,alonso,100.019
19,40.0,SOFT,13.0,10.0,alonso,99.524
19,41.0,SOFT,14.0,10.0,alonso,99.714
19,42.0,SOFT,15.0,10.0,alonso,99.883
19,43.0,SOFT,16.0,10.0,alonso,100.105
19,44.0,SOFT,17.0,10.0,alonso,99.768
19,45.0,SOFT,18.0,10.0,alonso,99.506
19,46.0,SOFT,19.0,10.0,alonso,99.357
19,47.0,SOFT,20.0,10.0,alonso,99.559
19,48.0,SOFT,21.0,10.0,alonso,99.29
19,49.0,SOFT,22.0,10.0,alonso,99.075
19,50.0,SOFT,23.0,10.0,alonso,99.513
19,51.0,SOFT,24.0,10.0,alonso,99.169
19,52.0,SOFT,25.0,10.0,alonso,98.891
19,53.0,SOFT,26.0,10.0,alonso,98.993
19,54.0,SOFT,27.0,10.0,alonso,98.789
19,55.0,SOFT,28.0,10.0,alonso,98.894
19,56.0,SOFT,29.0,10.0,alonso,99.249
19,1.0,SOFT,4.0,2.0,leclerc,101.677
19,2.0,SOFT,5.0,2.0,leclerc,100.503
19,3.0,SOFT,6.0,2.0,leclerc,100.785
19,4.0,SOFT,7.0,2.0,leclerc,100.578
19,5.0,SOFT,8.0,2.0,leclerc,100.076
19,6.0,SOFT,9.0,2.0,leclerc,100.129
19,7.0,SOFT,10.0,2.0,leclerc,120.583
19,8.0,SOFT,11.0,2.0,leclerc,136.761
19,9.0,SOFT,12.0,2.0,leclerc,102.386
19,10.0,SOFT,13.0,2.0,leclerc,99.378
19,11.0,SOFT,14.0,2.0,leclerc,100.029
19,12.0,SOFT,15.0,2.0,leclerc,100.173
19,13.0,SOFT,16.0,2.0,leclerc,99.797
19,14.0,SOFT,17.0,2.0,leclerc,100.231
19,15.0,SOFT,18.0,2.0,leclerc,101.331
19,16.0,SOFT,19.0,2.0,leclerc,100.371
19,17.0,SOFT,20.0,2.0,leclerc,100.177
19,18.0,SOFT,21.0,2.0,leclerc,99.874
19,19.0,SOFT,22.0,2.0,leclerc,100.69
19,20.0,SOFT,23.0,2.0,leclerc,100.055
19,21.0,SOFT,24.0,3.0,leclerc,101.601
19,22.0,SOFT,25.0,4.0,leclerc,102.445
19,23.0,MEDIUM,1.0,9.0,leclerc,119.613
19,24.0,MEDIUM,2.0,9.0,leclerc,99.416
19,25.0,MEDIUM,3.0,9.0,leclerc,99.125
19,26.0,MEDIUM,4.0,8.0,leclerc,99.245
19,27.0,MEDIUM,5.0,8.0,leclerc,99.427
19,28.0,MEDIUM,6.0,7.0,leclerc,99.024
19,29.0,MEDIUM,7.0,6.0,leclerc,99.823
19,30.0,MEDIUM,8.0,6.0,leclerc,98.643
19,31.0,MEDIUM,9.0,5.0,leclerc,99.144
19,32.0,MEDIUM,10.0,4.0,leclerc,99.016
19,33.0,MEDIUM,11.0,3.0,leclerc,99.285
19,34.0,MEDIUM,12.0,2.0,leclerc,99.011
19,35.0,MEDIUM,13.0,2.0,leclerc,98.345
19,36.0,MEDIUM,14.0,2.0,leclerc,98.683
19,37.0,MEDIUM,15.0,2.0,leclerc,98.651
19,38.0,MEDIUM,16.0,2.0,leclerc,98.668
19,39.0,MEDIUM,17.0,2.0,leclerc,98.381
19,40.0,MEDIUM,18.0,2.0,leclerc,98.245
19,41.0,MEDIUM,19.0,2.0,leclerc,98.404
19,42.0,MEDIUM,20.0,2.0,leclerc,98.902
19,43.0,MEDIUM,21.0,2.0,leclerc,98.633
19,44.0,MEDIUM,22.0,2.0,leclerc,98.606
19,45.0,MEDIUM,23.0,2.0,leclerc,98.339
19,46.0,MEDIUM,24.0,2.0,leclerc,98.545
19,47.0,MEDIUM,25.0,2.0,leclerc,98.231
19,48.0,MEDIUM,26.0,2.0,leclerc,98.531
19,49.0,MEDIUM,27.0,2.0,leclerc,98.684
19,50.0,MEDIUM,28.0,2.0,leclerc,98.82
19,51.0,MEDIUM,29.0,3.0,leclerc,100.437
19,52.0,MEDIUM,30.0,3.0,leclerc,99.49
19,53.0,MEDIUM,31.0,3.0,leclerc,99.701
19,54.0,MEDIUM,32.0,3.0,leclerc,99.255
19,55.0,MEDIUM,33.0,3.0,leclerc,99.581
19,56.0,MEDIUM,34.0,3.0,leclerc,100.0
19,1.0,SOFT,1.0,18.0,stroll,110.361
19,2.0,SOFT,2.0,18.0,stroll,103.649
19,3.0,SOFT,3.0,17.0,stroll,102.181
19,4.0,SOFT,4.0,17.0,stroll,101.593
19,5.0,SOFT,5.0,17.0,stroll,101.743
19,6.0,SOFT,6.0,15.0,stroll,103.008
19,7.0,SOFT,7.0,15.0,stroll,131.835
19,8.0,SOFT,8.0,15.0,stroll,128.081
19,9.0,SOFT,9.0,15.0,stroll,100.261
19,10.0,SOFT,10.0,15.0,stroll,100.861
19,11.0,SOFT,11.0,15.0,stroll,101.69
19,12.0,SOFT,12.0,14.0,stroll,101.272
19,13.0,SOFT,13.0,14.0,stroll,101.375
19,14.0,SOFT,14.0,14.0,stroll,101.352
19,15.0,SOFT,15.0,13.0,stroll,101.171
19,16.0,SOFT,16.0,13.0,stroll,101.173
19,17.0,SOFT,17.0,13.0,stroll,101.122
19,18.0,SOFT,18.0,13.0,stroll,100.838
19,19.0,SOFT,19.0,13.0,stroll,101.63
19,20.0,SOFT,20.0,12.0,stroll,101.15
19,21.0,SOFT,21.0,12.0,stroll,100.882
19,22.0,SOFT,22.0,12.0,stroll,100.805
19,23.0,SOFT,23.0,12.0,stroll,100.688
19,24.0,SOFT,24.0,12.0,stroll,100.992
19,25.0,SOFT,25.0,12.0,stroll,101.258
19,26.0,SOFT,26.0,12.0,stroll,101.404
19,27.0,SOFT,27.0,12.0,stroll,101.5
19,28.0,SOFT,28.0,12.0,stroll,101.87
19,29.0,MEDIUM,2.0,16.0,stroll,119.174
19,30.0,MEDIUM,3.0,16.0,stroll,99.859
19,31.0,MEDIUM,4.0,16.0,stroll,99.355
19,32.0,MEDIUM,5.0,15.0,stroll,99.839
19,33.0,MEDIUM,6.0,14.0,stroll,100.542
19,34.0,MEDIUM,7.0,13.0,stroll,99.64
19,35.0,MEDIUM,8.0,13.0,stroll,99.893
19,36.0,MEDIUM,9.0,13.0,stroll,99.827
19,37.0,MEDIUM,10.0,12.0,stroll,99.464
19,38.0,MEDIUM,11.0,12.0,stroll,99.514
19,39.0,MEDIUM,12.0,12.0,stroll,99.619
19,40.0,MEDIUM,13.0,12.0,stroll,99.765
19,41.0,MEDIUM,14.0,12.0,stroll,100.165
19,42.0,MEDIUM,15.0,12.0,stroll,100.0
19,43.0,MEDIUM,16.0,12.0,stroll,99.779
19,44.0,MEDIUM,17.0,12.0,stroll,99.595
19,45.0,MEDIUM,18.0,12.0,stroll,99.305
19,46.0,MEDIUM,19.0,12.0,stroll,99.646
19,47.0,MEDIUM,20.0,12.0,stroll,99.574
19,48.0,MEDIUM,21.0,12.0,stroll,99.415
19,49.0,MEDIUM,22.0,12.0,stroll,99.652
19,50.0,MEDIUM,23.0,12.0,stroll,99.73
19,51.0,MEDIUM,24.0,12.0,stroll,99.403
19,52.0,MEDIUM,25.0,12.0,stroll,99.404
19,53.0,MEDIUM,26.0,12.0,stroll,99.33
19,54.0,MEDIUM,27.0,12.0,stroll,99.071
19,55.0,MEDIUM,28.0,12.0,stroll,99.184
19,56.0,MEDIUM,29.0,12.0,stroll,99.45
19,1.0,MEDIUM,1.0,10.0,tsunoda,106.739
19,2.0,MEDIUM,2.0,10.0,tsunoda,102.044
19,3.0,MEDIUM,3.0,9.0,tsunoda,100.097
19,4.0,MEDIUM,4.0,9.0,tsunoda,100.745
19,5.0,MEDIUM,5.0,9.0,tsunoda,100.994
19,6.0,MEDIUM,6.0,7.0,tsunoda,100.826
19,7.0,MEDIUM,7.0,7.0,tsunoda,123.565
19,8.0,MEDIUM,8.0,7.0,tsunoda,136.188
19,9.0,MEDIUM,9.0,7.0,tsunoda,100.356
19,10.0,MEDIUM,10.0,7.0,tsunoda,100.057
19,11.0,MEDIUM,11.0,7.0,tsunoda,100.678
19,12.0,MEDIUM,12.0,7.0,tsunoda,100.538
19,13.0,MEDIUM,13.0,7.0,tsunoda,100.553
19,14.0,MEDIUM,14.0,7.0,tsunoda,100.602
19,15.0,MEDIUM,15.0,7.0,tsunoda,100.872
19,16.0,MEDIUM,16.0,7.0,tsunoda,100.814
19,17.0,MEDIUM,17.0,7.0,tsunoda,100.787
19,18.0,MEDIUM,18.0,7.0,tsunoda,100.406
19,19.0,MEDIUM,19.0,7.0,tsunoda,100.452
19,20.0,MEDIUM,20.0,7.0,tsunoda,100.739
19,21.0,MEDIUM,21.0,7.0,tsunoda,100.782
19,22.0,MEDIUM,22.0,7.0,tsunoda,100.615
19,23.0,MEDIUM,23.0,6.0,tsunoda,100.519
19,24.0,MEDIUM,24.0,6.0,tsunoda,100.614
19,25.0,MEDIUM,25.0,6.0,tsunoda,100.793
19,26.0,MEDIUM,26.0,6.0,tsunoda,100.986
19,27.0,MEDIUM,27.0,6.0,tsunoda,100.96
19,28.0,MEDIUM,28.0,6.0,tsunoda,101.186
19,29.0,MEDIUM,29.0,7.0,tsunoda,102.402
19,30.0,SOFT,1.0,11.0,tsunoda,120.096
19,31.0,SOFT,2.0,8.0,tsunoda,99.604
19,32.0,SOFT,3.0,8.0,tsunoda,99.352
19,33.0,SOFT,4.0,8.0,tsunoda,99.792
19,34.0,SOFT,5.0,7.0,tsunoda,100.438
19,35.0,SOFT,6.0,7.0,tsunoda,99.383
19,36.0,SOFT,7.0,7.0,tsunoda,99.337
19,37.0,SOFT,8.0,7.0,tsunoda,99.51
19,38.0,SOFT,9.0,7.0,tsunoda,99.945
19,39.0,SOFT,10.0,7.0,tsunoda,99.594
19,40.0,SOFT,11.0,7.0,tsunoda,99.515
19,41.0,SOFT,12.0,7.0,tsunoda,99.78
19,42.0,SOFT,13.0,7.0,tsunoda,99.806
19,43.0,SOFT,14.0,7.0,tsunoda,99.837
19,44.0,SOFT,15.0,7.0,tsunoda,99.528
19,45.0,SOFT,16.0,7.0,tsunoda,99.31
19,46.0,SOFT,17.0,7.0,tsunoda,99.53
19,47.0,SOFT,18.0,7.0,tsunoda,99.175
19,48.0,SOFT,19.0,7.0,tsunoda,99.552
19,49.0,SOFT,20.0,7.0,tsunoda,99.646
19,50.0,SOFT,21.0,7.0,tsunoda,99.486
19,51.0,SOFT,22.0,7.0,tsunoda,99.193
19,52.0,SOFT,23.0,7.0,tsunoda,98.872
19,53.0,SOFT,24.0,7.0,tsunoda,99.164
19,54.0,SOFT,25.0,7.0,tsunoda,98.803
19,55.0,SOFT,26.0,7.0,tsunoda,98.845
19,56.0,SOFT,27.0,7.0,tsunoda,98.873
19,1.0,HARD,1.0,20.0,albon,116.94
19,2.0,HARD,2.0,20.0,albon,102.558
19,3.0,HARD,3.0,20.0,albon,101.723
19,4.0,HARD,4.0,20.0,albon,101.904
19,5.0,HARD,5.0,20.0,albon,101.899
19,6.0,HARD,6.0,18.0,albon,101.919
19,7.0,HARD,7.0,17.0,albon,130.241
19,8.0,MEDIUM,1.0,19.0,albon,140.221
19,9.0,MEDIUM,2.0,19.0,albon,99.343
19,10.0,MEDIUM,3.0,19.0,albon,99.569
19,11.0,MEDIUM,4.0,19.0,albon,100.05
19,12.0,MEDIUM,5.0,19.0,albon,100.001
19,13.0,MEDIUM,6.0,19.0,albon,100.398
19,14.0,MEDIUM,7.0,19.0,albon,100.683
19,15.0,MEDIUM,8.0,18.0,albon,100.56
19,16.0,MEDIUM,9.0,18.0,albon,100.901
19,17.0,MEDIUM,10.0,18.0,albon,101.595
19,18.0,MEDIUM,11.0,18.0,albon,101.877
19,19.0,MEDIUM,12.0,18.0,albon,101.773
19,20.0,MEDIUM,13.0,18.0,albon,101.369
19,21.0,MEDIUM,14.0,18.0,albon,101.608
19,22.0,MEDIUM,15.0,17.0,albon,101.328
19,23.0,MEDIUM,16.0,17.0,albon,100.601
19,24.0,MEDIUM,17.0,16.0,albon,100.891
19,25.0,MEDIUM,18.0,16.0,albon,100.678
19,26.0,MEDIUM,19.0,15.0,albon,101.066
19,27.0,MEDIUM,20.0,15.0,albon,100.435
19,28.0,MEDIUM,21.0,14.0,albon,100.263
19,29.0,MEDIUM,22.0,13.0,albon,100.167
19,30.0,MEDIUM,23.0,13.0,albon,100.086
19,31.0,MEDIUM,24.0,11.0,albon,100.511
19,32.0,MEDIUM,25.0,10.0,albon,100.155
19,33.0,MEDIUM,26.0,10.0,albon,100.255
19,34.0,MEDIUM,27.0,10.0,albon,100.248
19,35.0,MEDIUM,28.0,10.0,albon,100.831
19,36.0,MEDIUM,29.0,10.0,albon,101.501
19,37.0,SOFT,1.0,17.0,albon,119.079
19,38.0,SOFT,2.0,16.0,albon,98.328
19,39.0,SOFT,3.0,16.0,albon,98.55
19,40.0,SOFT,4.0,15.0,albon,98.611
19,41.0,SOFT,5.0,15.0,albon,99.128
19,42.0,SOFT,6.0,15.0,albon,99.34
19,43.0,SOFT,7.0,15.0,albon,99.1
19,44.0,SOFT,8.0,15.0,albon,99.288
19,45.0,SOFT,9.0,15.0,albon,99.594
19,46.0,SOFT,10.0,15.0,albon,99.223
19,47.0,SOFT,11.0,15.0,albon,99.518
19,48.0,SOFT,12.0,15.0,albon,99.71
19,49.0,SOFT,13.0,15.0,albon,99.713
19,50.0,SOFT,14.0,15.0,albon,99.337
19,51.0,SOFT,15.0,15.0,albon,99.541
19,52.0,SOFT,16.0,15.0,albon,99.868
19,53.0,SOFT,17.0,15.0,albon,99.627
19,54.0,SOFT,18.0,14.0,albon,99.331
19,55.0,SOFT,19.0,14.0,albon,98.65
19,56.0,SOFT,20.0,14.0,albon,98.477
19,1.0,MEDIUM,1.0,11.0,hulkenberg,107.315
19,2.0,MEDIUM,2.0,11.0,hulkenberg,102.067
19,3.0,MEDIUM,3.0,11.0,hulkenberg,101.551
19,4.0,MEDIUM,4.0,11.0,hulkenberg,101.196
19,5.0,MEDIUM,5.0,11.0,hulkenberg,101.075
19,6.0,MEDIUM,6.0,9.0,hulkenberg,102.332
19,7.0,MEDIUM,7.0,9.0,hulkenberg,124.874
19,8.0,MEDIUM,8.0,9.0,hulkenberg,135.956
19,9.0,MEDIUM,9.0,9.0,hulkenberg,100.053
19,10.0,MEDIUM,10.0,9.0,hulkenberg,100.629
19,11.0,MEDIUM,11.0,9.0,hulkenberg,100.152
19,12.0,MEDIUM,12.0,9.0,hulkenberg,100.361
19,13.0,MEDIUM,13.0,9.0,hulkenberg,101.147
19,14.0,MEDIUM,14.0,9.0,hulkenberg,100.42
19,15.0,MEDIUM,15.0,9.0,hulkenberg,100.895
19,16.0,MEDIUM,16.0,9.0,hulkenberg,100.611
19,17.0,MEDIUM,17.0,9.0,hulkenberg,100.62
19,18.0,MEDIUM,18.0,9.0,hulkenberg,100.275
19,19.0,MEDIUM,19.0,9.0,hulkenberg,100.413
19,20.0,MEDIUM,20.0,9.0,hulkenberg,100.813
19,21.0,MEDIUM,21.0,9.0,hulkenberg,100.767
19,22.0,MEDIUM,22.0,9.0,hulkenberg,100.695
19,23.0,MEDIUM,23.0,8.0,hulkenberg,100.378
19,24.0,MEDIUM,24.0,8.0,hulkenberg,100.89
19,25.0,MEDIUM,25.0,8.0,hulkenberg,100.865
19,26.0,MEDIUM,26.0,9.0,hulkenberg,102.105
19,27.0,MEDIUM,27.0,9.0,hulkenberg,100.585
19,28.0,MEDIUM,28.0,9.0,hulkenberg,100.33
19,29.0,MEDIUM,29.0,9.0,hulkenberg,100.329
19,30.0,MEDIUM,30.0,8.0,hulkenberg,99.81
19,31.0,MEDIUM,31.0,6.0,hulkenberg,100.31
19,32.0,MEDIUM,32.0,5.0,hulkenberg,100.414
19,33.0,MEDIUM,33.0,5.0,hulkenberg,101.064
19,34.0,SOFT,4.0,9.0,hulkenberg,119.574
19,35.0,SOFT,5.0,8.0,hulkenberg,99.003
19,36.0,SOFT,6.0,8.0,hulkenberg,100.013
19,37.0,SOFT,7.0,8.0,hulkenberg,99.626
19,38.0,SOFT,8.0,8.0,hulkenberg,99.901
19,39.0,SOFT,9.0,8.0,hulkenberg,99.55
19,40.0,SOFT,10.0,8.0,hulkenberg,99.855
19,41.0,SOFT,11.0,8.0,hulkenberg,100.409
19,42.0,SOFT,12.0,8.0,hulkenberg,99.831
19,43.0,SOFT,13.0,8.0,hulkenberg,99.186
19,44.0,SOFT,14.0,8.0,hulkenberg,99.53
19,45.0,SOFT,15.0,8.0,hulkenberg,99.635
19,46.0,SOFT,16.0,8.0,hulkenberg,99.628
19,47.0,SOFT,17.0,8.0,hulkenberg,99.514
19,48.0,SOFT,18.0,8.0,hulkenberg,99.03
19,49.0,SOFT,19.0,8.0,hulkenberg,98.969
19,50.0,SOFT,20.0,8.0,hulkenberg,99.0
19,51.0,SOFT,21.0,8.0,hulkenberg,98.939
19,52.0,SOFT,22.0,8.0,hulkenberg,99.022
19,53.0,SOFT,23.0,8.0,hulkenberg,98.857
19,54.0,SOFT,24.0,8.0,hulkenberg,98.372
19,55.0,SOFT,25.0,8.0,hulkenberg,98.556
19,56.0,SOFT,26.0,8.0,hulkenberg,100.113
19,1.0,MEDIUM,1.0,13.0,lawson,108.219
19,2.0,MEDIUM,2.0,13.0,lawson,102.733
19,3.0,MEDIUM,3.0,13.0,lawson,101.582
19,4.0,MEDIUM,4.0,13.0,lawson,101.664
19,5.0,MEDIUM,5.0,13.0,lawson,101.56
19,6.0,MEDIUM,6.0,11.0,lawson,102.409
19,7.0,MEDIUM,7.0,11.0,lawson,126.488
19,8.0,MEDIUM,8.0,11.0,lawson,133.779
19,9.0,MEDIUM,9.0,11.0,lawson,100.812
19,10.0,MEDIUM,10.0,11.0,lawson,100.881
19,11.0,MEDIUM,11.0,11.0,lawson,101.223
19,12.0,MEDIUM,12.0,11.0,lawson,101.507
19,13.0,MEDIUM,13.0,11.0,lawson,101.264
19,14.0,MEDIUM,14.0,11.0,lawson,101.438
19,15.0,MEDIUM,15.0,11.0,lawson,101.529
19,16.0,MEDIUM,16.0,11.0,lawson,101.486
19,17.0,MEDIUM,17.0,11.0,lawson,100.945
19,18.0,MEDIUM,18.0,11.0,lawson,100.806
19,19.0,MEDIUM,19.0,11.0,lawson,100.828
19,20.0,MEDIUM,20.0,11.0,lawson,101.095
19,21.0,MEDIUM,21.0,11.0,lawson,101.201
19,22.0,MEDIUM,22.0,11.0,lawson,100.789
19,23.0,MEDIUM,23.0,11.0,lawson,100.925
19,24.0,MEDIUM,24.0,11.0,lawson,101.082
19,25.0,MEDIUM,25.0,11.0,lawson,101.16
19,26.0,MEDIUM,26.0,11.0,lawson,101.074
19,27.0,MEDIUM,27.0,11.0,lawson,101.096
19,28.0,MEDIUM,28.0,11.0,lawson,101.088
19,29.0,MEDIUM,29.0,11.0,lawson,101.079
19,30.0,MEDIUM,30.0,10.0,lawson,101.587
19,31.0,SOFT,1.0,15.0,lawson,119.772
19,32.0,SOFT,2.0,14.0,lawson,99.619
19,33.0,SOFT,3.0,12.0,lawson,100.385
19,34.0,SOFT,4.0,12.0,lawson,99.848
19,35.0,SOFT,5.0,12.0,lawson,100.113
19,36.0,SOFT,6.0,12.0,lawson,99.772
19,37.0,SOFT,7.0,11.0,lawson,99.601
19,38.0,SOFT,8.0,11.0,lawson,99.84
19,39.0,SOFT,9.0,11.0,lawson,99.499
19,40.0,SOFT,10.0,11.0,lawson,99.845
19,41.0,SOFT,11.0,11.0,lawson,99.984
19,42.0,SOFT,12.0,11.0,lawson,99.809
19,43.0,SOFT,13.0,11.0,lawson,99.919
19,44.0,SOFT,14.0,11.0,lawson,99.738
19,45.0,SOFT,15.0,11.0,lawson,99.263
19,46.0,SOFT,16.0,11.0,lawson,99.692
19,47.0,SOFT,17.0,11.0,lawson,99.327
19,48.0,SOFT,18.0,11.0,lawson,99.584
19,49.0,SOFT,19.0,11.0,lawson,99.301
19,50.0,SOFT,20.0,11.0,lawson,99.587
19,51.0,SOFT,21.0,11.0,lawson,99.384
19,52.0,SOFT,22.0,11.0,lawson,99.445
19,53.0,SOFT,23.0,11.0,lawson,98.983
19,54.0,SOFT,24.0,11.0,lawson,99.024
19,55.0,SOFT,25.0,11.0,lawson,99.14
19,56.0,SOFT,26.0,11.0,lawson,99.567
19,1.0,HARD,1.0,15.0,ocon,109.28
19,2.0,HARD,2.0,17.0,ocon,104.459
19,3.0,HARD,3.0,18.0,ocon,103.038
19,4.0,HARD,4.0,18.0,ocon,102.087
19,5.0,HARD,5.0,18.0,ocon,101.861
19,6.0,HARD,6.0,16.0,ocon,103.099
19,7.0,HARD,7.0,16.0,ocon,132.009
19,8.0,HARD,8.0,16.0,ocon,128.355
19,9.0,HARD,9.0,16.0,ocon,100.485
19,10.0,HARD,10.0,16.0,ocon,100.975
19,11.0,HARD,11.0,16.0,ocon,101.259
19,12.0,HARD,12.0,16.0,ocon,101.685
19,13.0,HARD,13.0,16.0,ocon,101.956
19,14.0,HARD,14.0,16.0,ocon,101.66
19,15.0,HARD,15.0,15.0,ocon,101.812
19,16.0,HARD,16.0,15.0,ocon,101.677
